0 0 0
4 4 0
6 2 1
7 1 2
8 1 3
18 10 4
38 20 5
50 12 6
63 13 7
77 14 8
92 15 9
108 16 10
125 17 11
143 18 12
162 19 13
183 21 14
205 22 15
228 23 16
253 25 17
280 27 18
308 28 19
337 29 20
368 31 21
400 32 22
433 33 23
468 35 24
504 36 25
541 37 26
580 39 27
621 41 28
663 42 29
706 43 30
751 45 31
797 46 32
844 47 33
893 49 34
944 51 35
997 53 36
1051 54 37
1106 55 38
1163 57 39
1221 58 40
1280 59 41
1341 61 42
1404 63 43
1468 64 44
1533 65 45
1600 67 46
1668 68 47
1737 69 48
1808 71 49
1880 72 50
1953 73 51
2029 76 52
2106 77 53
2113 7 54
2113 0 55
