0 0 0
4 4 0
6 2 1
13 7 2
19 6 3
25 6 4
32 7 5
40 8 6
41 1 7
42 1 8
43 1 9
45 2 10
46 1 11
47 1 12
48 1 13
58 10 14
68 10 15
79 11 16
91 12 17
104 13 18
119 15 19
136 17 20
154 18 21
173 19 22
192 19 23
213 21 24
234 21 25
256 22 26
279 23 27
303 24 28
328 25 29
355 27 30
381 26 31
409 28 32
438 29 33
468 30 34
500 32 35
533 33 36
567 34 37
600 33 38
636 36 39
672 36 40
710 38 41
749 39 42
788 39 43
829 41 44
870 41 45
914 44 46
960 46 47
1008 48 48
1058 50 49
1110 52 50
1164 54 51
1222 58 52
1281 59 53
1342 61 54
1406 64 55
1470 64 56
1536 66 57
1606 70 58
1678 72 59
