0 0 0
4 4 0
5 1 1
13 8 2
23 10 3
24 1 4
25 1 5
26 1 6
27 1 7
33 6 8
40 7 9
48 8 10
57 9 11
67 10 12
78 11 13
90 12 14
103 13 15
117 14 16
132 15 17
148 16 18
165 17 19
183 18 20
202 19 21
222 20 22
243 21 23
265 22 24
288 23 25
312 24 26
337 25 27
363 26 28
390 27 29
418 28 30
448 30 31
480 32 32
512 32 33
544 32 34
578 34 35
612 34 36
647 35 37
683 36 38
720 37 39
758 38 40
797 39 41
838 41 42
881 43 43
926 45 44
973 47 45
1022 49 46
1074 52 47
1127 53 48
1186 59 49
1245 59 50
1304 59 51
1365 61 52
1433 68 53
1498 65 54
1565 67 55
1634 69 56
1705 71 57
1780 75 58
1873 93 59
