0 0 0
13 13 0
25 12 1
31 6 2
33 2 3
34 1 4
43 9 5
52 9 6
63 11 7
75 12 8
88 13 9
102 14 10
118 16 11
136 18 12
156 20 13
176 20 14
198 22 15
220 22 16
244 24 17
269 25 18
296 27 19
324 28 20
354 30 21
386 32 22
418 32 23
452 34 24
486 34 25
523 37 26
561 38 27
601 40 28
641 40 29
683 42 30
727 44 31
771 44 32
817 46 33
866 49 34
916 50 35
966 50 36
1018 52 37
1071 53 38
1123 52 39
1180 57 40
1238 58 41
1295 57 42
1352 57 43
1412 60 44
1476 64 45
1539 63 46
1602 63 47
1670 68 48
1740 70 49
1809 69 50
1880 71 51
1954 74 52
2033 79 53
2108 75 54
2185 77 55
2262 77 56
2342 80 57
2424 82 58
2464 40 59
