0 0 0
4 4 0
12 8 1
20 8 2
22 2 3
23 1 4
24 1 5
26 2 6
30 4 7
36 6 8
42 6 9
49 7 10
57 8 11
66 9 12
76 10 13
87 11 14
99 12 15
112 13 16
126 14 17
141 15 18
157 16 19
174 17 20
192 18 21
211 19 22
231 20 23
252 21 24
274 22 25
297 23 26
321 24 27
346 25 28
372 26 29
399 27 30
427 28 31
456 29 32
487 31 33
519 32 34
553 34 35
588 35 36
624 36 37
660 36 38
698 38 39
736 38 40
776 40 41
815 39 42
857 42 43
901 44 44
946 45 45
993 47 46
1043 50 47
1094 51 48
1147 53 49
1202 55 50
1259 57 51
1320 61 52
1383 63 53
1458 75 54
1531 73 55
1608 77 56
1696 88 57
1713 17 58
1747 34 59
